user_id,avg_daily_activities,avg_unique_activities,avg_after_hours_ratio,avg_unique_pcs,avg_logon_hour,avg_logoff_hour,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,role,department,team,business_unit,supervisor,neuroticism_afterhours_risk,openness_activity_risk,composite_risk_score,risk_rank
INL3041,0.5878435099259409,0.0,0.7821035629450143,0.7946666666104035,0.5064590894889995,0.47367371062558694,0.75,0.3500000000000001,0.5750000000000001,0.825,0.5263157894736842,16,22,10,0,136,0.5853104663437242,0.7283236994303853,0.6869797320694877,34.0
INR0927,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.4425742573772473,0.30000000000000004,0.275,0.15000000000000002,0.17500000000000004,0.5789473684210525,42,15,5,0,115,0.0018062108708518177,0.2913294797721542,0.1536968021855032,2341.0
INS3200,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.29747370811916296,0.41584158414741695,0.75,0.07500000000000001,0.8,0.2,0.3157894736842105,22,11,60,0,82,0.001274972410666323,0.7283236994303853,0.2491396874422008,388.0
IOM0542,0.005893352974991217,0.0,0.0,0.0,0.7867360208165189,0.8212871285371386,0.825,0.0,0.75,0.30000000000000004,0.42105263157894735,23,19,32,0,233,0.0,0.8011560693734239,0.27105741335226224,216.0
IOP1859,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.443564356380149,0.875,0.8,0.375,0.7750000000000001,0.6052631578947368,21,19,22,0,180,0.001859334716870367,0.849710982668783,0.15871465238920124,2180.0
IOR0152,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6895860422217572,0.7603960395809627,0.625,0.5750000000000001,0.30000000000000004,0.25,0.631578947368421,36,17,7,0,11,0.0022232330886527147,0.6069364161919878,0.15606685309407198,2259.0
IPB1935,0.00114387980562905,0.0,0.002400587718209242,0.0,0.41661248374089405,0.5123762374100334,0.22500000000000003,0.675,0.30000000000000004,0.10000000000000003,0.21052631578947367,5,17,89,0,172,0.0011228449948055181,0.2184971098291156,0.0825208643737251,3441.0
IPK2575,0.00121017353430794,0.0,0.007174954507792891,0.0,0.5844835593703533,0.6816831682695863,0.275,0.8500000000000001,0.4750000000000001,0.42500000000000004,0.5,34,17,12,0,30,0.005201790287791348,0.2670520231244746,0.06557342618332386,3538.0
IQO1690,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.49009900986999316,0.8500000000000001,0.75,0.7000000000000001,0.45000000000000007,0.39473684210526316,42,15,34,0,89,0.0017738561781497231,0.8254335260211034,0.16269035669411588,2054.0
IQR2187,0.09697148603380568,0.0,0.001553323201337768,0.01866666670305421,0.3571996469376775,0.40673994004309727,0.7000000000000001,0.7000000000000001,0.25,0.925,0.6052631578947368,28,13,66,0,240,0.001271456809703212,0.6797687861350263,0.16402032965790528,1996.0
IRB2456,0.08034832985694457,0.0,0.0016634010267827556,0.0,0.3670848522457982,0.443564356380149,0.9500000000000002,0.675,0.30000000000000004,0.17500000000000004,0.1842105263157895,32,11,52,0,223,0.0007391326101683979,0.9225433526118214,0.19974742914904425,1133.0
IRC3952,0.10440301467955765,0.9333333165333286,0.09588484863870925,0.007644444482279356,0.8345527172107345,0.8087623763498878,1.0,0.125,0.25,0.675,0.4473684210526315,28,13,21,0,122,0.06503094036623282,0.9980732177109606,0.33436327953972955,99.0
IRO0822,0.00114387980562905,0.0,0.005029804027701578,0.0,0.7181946250842896,0.7980198019941966,0.525,0.5,0.30000000000000004,0.17500000000000004,0.39473684210526316,43,19,73,0,167,0.0031760472543294303,0.5098265896012697,0.1535382308688261,2348.0
IRP2018,0.09501582059628716,0.9767441801860528,0.03709382450250413,0.0,0.3556566970494207,0.4428740121495038,0.925,0.65,0.8500000000000001,0.6000000000000001,0.5789473684210525,42,19,24,0,73,0.029495284230046923,0.9248017207736974,0.22064514417713307,789.0
IRP3916,0.0032995564371176567,0.0,0.053785823656136635,0.0,0.3005250631716822,0.43570014143415947,0.55,0.30000000000000004,0.625,0.675,0.39473684210526316,38,13,20,0,228,0.03396281081902579,0.5341040462489492,0.20584955848074935,1013.0
IRS1337,0.08834877933966412,0.7636363498909091,0.003176162665975926,0.014593939361927252,0.4613443557301827,0.5108910891329085,0.050000000000000044,0.2,0.625,0.32500000000000007,0.631578947368421,23,19,15,0,88,0.002674098529055594,0.05385181297172084,0.14411834315520555,2591.0
IRT2811,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.47029702966047443,0.050000000000000044,0.675,0.5750000000000001,0.0,0.6578947368421052,28,13,82,0,128,0.00243083996357127,0.04855491329535902,0.057539961542338515,3574.0
IRW2130,0.00114387980562905,0.0,0.002296214536631184,0.0,0.3087342869982354,0.4445544554335457,0.7000000000000001,0.275,0.75,0.17500000000000004,0.4736842105263158,40,19,23,0,133,0.0016110384546438314,0.6797687861350263,0.21178316121618487,926.0
ISB0256,0.09148863830435067,0.0,0.0047709172059714425,0.014333333332607098,0.46790861028648356,0.507084088598519,0.42500000000000004,0.125,0.75,0.30000000000000004,0.39473684210526316,41,19,4,0,78,0.00301257425263091,0.4127167630105517,0.21010938768251508,953.0
ISG2025,0.0021217124823415257,0.0,0.004031956897164354,0.0,0.3140000252875553,0.4712871286633762,0.7250000000000001,0.525,0.050000000000000044,0.925,0.5,23,19,24,0,73,0.002923139826335314,0.7040462427827058,0.17876781047931525,1573.0
ISH0051,0.08034832985694457,0.0,0.0016250150413995113,0.0,0.35246789888148383,0.4168316831503186,0.32500000000000007,0.65,0.30000000000000004,0.10000000000000003,0.6578947368421052,1,0,0,0,221,0.0014061474417497745,0.3156069364198336,0.11258077319021655,3187.0
ISH0079,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.7000000000000001,0.2,0.65,0.875,0.4473684210526315,1,17,29,0,235,0.03581875543520611,0.6797687861350263,0.24250388910568274,474.0
ISJ1479,0.13336859271754586,0.0,0.004184553849647766,0.06582716048199809,0.351173060301434,0.4145581224395851,0.7250000000000001,0.8500000000000001,0.050000000000000044,0.7250000000000001,0.39473684210526316,42,19,15,0,156,0.0026423168462757127,0.7040462427827058,0.1562695432049046,2252.0
ISM0130,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6907780669129844,0.7594059407295461,0.25,0.30000000000000004,0.8500000000000001,0.75,0.21052631578947367,7,11,0,0,120,0.0012351294995971269,0.2427745664767951,0.14249495491898198,2627.0
ISR0021,0.019722701420008815,0.0,0.002296214536631184,0.024000000046784,0.44020817857680017,0.5245116404487963,0.8500000000000001,0.30000000000000004,0.050000000000000044,0.0,0.4736842105263158,15,4,0,0,6,0.0016110384546438314,0.8254335260211034,0.23506969544593181,575.0
ISR1364,0.04807985017993471,0.9767441801860528,0.002182353296901839,0.0586666666663609,0.3397557573667607,0.465043117164799,0.275,0.32500000000000007,1.0,0.8,0.6578947368421052,5,17,59,0,245,0.0018884211445262796,0.2789084553673863,0.15708818505186495,2233.0
ISR1477,0.07545916626314808,0.0,0.0016634010267827556,0.0,0.3603194722590564,0.4440594059068474,0.675,0.050000000000000044,0.55,0.525,0.5263157894736842,23,19,15,0,156,0.0012448549475465183,0.6554913294873468,0.2528073956087792,353.0
ISS0949,0.005893352974991217,0.0,0.0,0.0,0.7742197661181273,0.8079207920232134,0.7000000000000001,0.125,0.2,0.10000000000000003,0.5263157894736842,31,12,6,0,226,0.0,0.6797687861350263,0.23409932086650265,594.0
ITK2781,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8105765061300076,0.8707920791871727,0.32500000000000007,0.65,0.275,0.375,0.5263157894736842,38,13,80,0,203,0.039524143933997495,0.3156069364198336,0.12112068934816211,3092.0
ITM0906,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8081924579634182,0.8584158415246643,0.10000000000000003,0.8,0.17500000000000004,0.7750000000000001,0.6052631578947368,28,13,28,0,155,0.0014752935778149963,0.09710982659071807,0.046196122464674215,3609.0
IUT3421,0.09198919553243318,0.0,0.0012574515746646329,0.0,0.8543390145590964,0.8584158415246643,0.7000000000000001,0.5,0.32500000000000007,0.275,0.36842105263157887,31,12,63,0,48,0.0007646039607666305,0.6797687861350263,0.1912309809359384,1292.0
IWB3257,0.10200034000998964,0.0,0.0,0.021841269785560044,0.818788926039461,0.7996579659247762,1.0,0.65,0.10000000000000003,0.7000000000000001,0.3157894736842105,38,13,88,0,176,0.0,0.9710982659071805,0.2156489178661315,873.0
IWG0058,0.14793382646363212,0.8235293994117612,0.0023436094082485487,0.08318954247045172,0.4643927900931699,0.5017945544206677,0.7000000000000001,0.3500000000000001,0.30000000000000004,0.75,0.5526315789473684,29,5,0,0,161,0.001808719070553964,0.6978578714993974,0.2336353551076725,604.0
IWW0699,0.14488528916891746,0.9767441801860528,0.0010889261301101048,0.0,0.349971883492196,0.41584158414741695,0.9000000000000001,0.30000000000000004,0.17500000000000004,0.625,0.3157894736842105,9,19,73,0,58,0.0006111981204144359,0.8999596719641614,0.26212121532657223,282.0
IYM3865,0.07741483170066665,0.0,0.001650404340138473,0.0,0.34449501521164144,0.3886138613403931,0.2,0.125,0.875,0.25,0.5263157894736842,26,11,75,0,239,0.0012351294995971269,0.19421965318143605,0.17265479971726944,1738.0
JAA0897,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8081924579634182,0.8584158415246643,0.15000000000000002,0.3500000000000001,0.55,0.30000000000000004,0.2894736842105263,28,13,28,0,155,0.0009694786156056273,0.14566473988607706,0.12087819646653619,3095.0
JAB2131,0.00114387980562905,0.0,0.002296214536631184,0.0,0.3087342869982354,0.4440594059068474,0.10000000000000003,0.30000000000000004,0.675,0.15000000000000002,0.42105263157894735,6,19,23,0,133,0.001503635926407955,0.09710982659071807,0.12061283677889145,3096.0
JAB3656,0.13021779838752806,0.9767441801860528,0.19872932873071825,0.002666666671864895,0.23060511906323436,0.33182461098789334,0.5,0.25,0.22500000000000003,0.675,0.5526315789473684,28,13,16,0,34,0.15337266164902413,0.5024868934393352,0.28802923495370036,155.0
JAC2001,0.00114387980562905,0.0,0.0028394070012708115,0.0,0.32601863894170463,0.49009900986999316,0.675,0.30000000000000004,0.25,0.15000000000000002,0.631578947368421,6,19,23,0,185,0.0023905732301664298,0.6554913294873468,0.20468324779029737,1039.0
JAD3672,0.00114387980562905,0.0,0.005029804027701578,0.0,0.750975292846286,0.8415841585258309,0.9750000000000001,0.10000000000000003,0.4,0.22500000000000003,0.4736842105263158,38,13,14,0,41,0.003528941435007587,0.946820809259501,0.2791579426536964,182.0
JAF0209,0.11244675164422868,0.0,0.1104899405452342,0.0,0.2329460520575196,0.3302215935810738,0.825,0.8500000000000001,0.875,0.3500000000000001,0.5,7,19,0,0,80,0.08010441972187261,0.8011560693734239,0.20318379223333094,1073.0
JAM1676,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.32226318384135477,0.49009900986999316,0.525,0.875,0.7000000000000001,0.7750000000000001,0.10526315789473684,42,15,34,0,89,0.0010511740354302481,0.5098265896012697,0.09645477980259692,3347.0
JAM2248,0.00114387980562905,0.0,0.002640648306795729,0.0,0.650845253435355,0.705445544743187,0.6000000000000001,0.4,0.4750000000000001,0.25,0.6578947368421052,28,13,66,0,70,0.002284989579565742,0.5826589595443082,0.17868758589510267,1575.0
JAO3463,0.12202262896510263,0.0,0.0011504349991928223,0.0491428571895101,0.8562727568771551,0.8428465347633671,0.65,0.22500000000000003,0.6000000000000001,0.050000000000000044,0.6052631578947368,42,15,62,0,96,0.0009416767201564675,0.6312138728396672,0.23462570508349595,578.0
JAS0353,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.443564356380149,0.65,0.9000000000000001,0.825,0.275,0.15789473684210525,10,20,0,0,217,0.0009562292814444582,0.6312138728396672,0.11075946482774865,3214.0
JAS1907,0.07839266441942594,0.0,0.05281295251017286,0.0,0.9189519287598866,0.8999999998485149,0.675,0.5,0.0,0.8500000000000001,0.39473684210526316,26,11,45,0,177,0.03334849643601186,0.6554913294873468,0.20495553650076148,1032.0
JAW3813,0.07741483170066665,0.0,0.05281295251017286,0.0,0.8872435339530896,0.8999999998485149,0.275,0.32500000000000007,0.15000000000000002,0.15000000000000002,0.3421052631578947,42,15,71,0,219,0.030878237436817606,0.2670520231244746,0.1722989138386779,1743.0
JAY3851,0.10144416532613582,0.0,0.005256845220074248,0.02548148145470895,0.46933380428071525,0.5440663785662528,0.875,0.7000000000000001,0.825,0.55,0.42105263157894735,33,22,17,0,236,0.003442351663864802,0.849710982668783,0.19222410198250023,1277.0
JBB0847,0.12923996566876877,0.0,0.05389076684791,0.06400000001009067,0.9814181097095758,0.9674210278141392,0.22500000000000003,0.2,0.7750000000000001,0.125,0.5526315789473684,38,13,8,0,93,0.041591095298130994,0.2184971098291156,0.20035147209729542,1120.0
JBB1875,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.443564356380149,0.7000000000000001,0.45000000000000007,0.675,0.5,0.2894736842105263,9,19,23,0,192,0.0012218485115372054,0.6797687861350263,0.18559582566807106,1415.0
JBB3280,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8797139145118167,0.9499999999242574,0.7750000000000001,0.32500000000000007,0.875,0.4750000000000001,0.36842105263157887,28,13,9,0,18,0.032113366936414735,0.7526011560780649,0.23393766689738024,596.0
JBC1916,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8689856959383672,0.8999999998485149,0.7750000000000001,0.32500000000000007,0.30000000000000004,0.65,0.2894736842105263,26,11,45,0,177,0.028407978437623355,0.7526011560780649,0.23319658919762196,612.0
JBD3707,0.005893352974991217,0.0,0.0,0.0,0.7724317293852527,0.8079207920232134,0.75,0.925,0.7750000000000001,0.65,0.5526315789473684,28,13,16,0,152,0.0,0.7283236994303853,0.12138255786080648,3090.0
JBH2559,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.7250000000000001,0.675,0.15000000000000002,0.30000000000000004,0.3157894736842105,26,11,52,0,148,0.02964310793722048,0.7040462427827058,0.1736603781032375,1714.0
JBI0654,0.00114387980562905,0.0,0.002296214536631184,0.0,0.5572713481239625,0.6529702970339526,0.75,0.875,0.30000000000000004,0.675,0.5263157894736842,41,19,4,0,42,0.0017184410359902763,0.7283236994303853,0.129087878726758,2943.0
JBL2993,0.08898585216393817,0.0,0.0,0.0,0.8202157944010529,0.8079207920232134,0.125,0.2,0.5,0.15000000000000002,0.4736842105263158,42,15,55,0,195,0.0,0.12138728323839756,0.15155597031035037,2401.0
JBL3189,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.29747370811916296,0.41584158414741695,0.22500000000000003,0.75,0.7250000000000001,0.8,0.3421052631578947,26,11,60,0,82,0.0013280962566848725,0.2184971098291156,0.07142632377121402,3508.0
JBM2769,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.2892105495653634,0.3881188118641898,0.75,0.825,0.125,0.875,0.2894736842105263,23,19,37,0,45,0.0012218485115372054,0.7283236994303853,0.13662906266237496,2782.0
JBM3933,0.04416851930489751,0.0,0.002400587718209242,0.0586666666663609,0.7246161752959788,0.757832960858368,0.7250000000000001,0.7000000000000001,0.30000000000000004,0.7000000000000001,0.5526315789473684,28,13,21,0,122,0.0018526942493956903,0.7040462427827058,0.16406956675920803,1994.0
JBO2839,0.0021217124823415257,0.0,0.002182353296901839,0.0,0.15995114068133653,0.34801980196894916,0.75,0.925,0.275,0.22500000000000003,0.42105263157894735,38,13,80,0,32,0.0014290754334495956,0.7283236994303853,0.1216482151978244,3085.0
JBP0651,0.00114387980562905,0.0,0.002296214536631184,0.0,0.558463372389637,0.650990098826169,0.7000000000000001,0.8500000000000001,0.875,0.9000000000000001,0.2894736842105263,41,19,4,0,42,0.0012351294995971269,0.6797687861350263,0.1254579794251755,3016.0
JBS1291,0.00114387980562905,0.0,0.002296214536631184,0.0,0.558463372389637,0.6495049505490442,0.6000000000000001,0.675,0.7750000000000001,0.675,0.631578947368421,9,19,84,0,151,0.0019332461455725976,0.5826589595443082,0.1372811287657629,2756.0
JBW0109,0.14390745645015812,0.0,0.05486413306248962,0.07733333336941513,0.9458296788947494,0.9324752476284422,0.32500000000000007,0.30000000000000004,0.10000000000000003,0.2,0.5,9,19,43,0,77,0.03977610657809076,0.3156069364198336,0.20333174684868086,1072.0
JBW3852,0.08914882428373139,0.0,0.002400587718209242,0.01600000003118933,0.6435585248653578,0.6910341036055719,0.65,0.925,0.5,0.4,0.6842105263157895,33,22,17,0,236,0.002133405484819428,0.6312138728396672,0.12193123259814491,3079.0
JCB2089,0.04693904534138216,1.0,0.0014229044144612167,0.0518730158267051,0.8254817356789943,0.8446444645256187,0.825,0.7000000000000001,0.2,0.6000000000000001,0.36842105263157887,9,19,19,0,19,0.0008652097702356669,0.8260115606107055,0.18165866053314608,1508.0
JCB2350,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8439531859336513,0.8999999998485149,0.65,0.55,0.875,0.22500000000000003,0.5,42,15,47,0,186,0.038289014434400366,0.6312138728396672,0.18321470391121772,1467.0
JCB3054,0.6512026250308569,0.9545454583636399,0.8546119301212647,0.8599999999564266,0.45940504894625905,0.4339051346788383,0.75,0.30000000000000004,0.825,0.25,0.6578947368421052,16,22,10,0,136,0.739507738079426,0.7503941145867099,0.7627940410844791,9.0
JCC0571,0.00114387980562905,0.0,0.005029804027701578,0.0,0.7396510622311889,0.8346534650510635,0.8500000000000001,0.7250000000000001,0.625,0.050000000000000044,0.4736842105263158,6,19,65,0,68,0.003528941435007587,0.8254335260211034,0.16719985016793676,1902.0
JCC0736,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.3057368667337557,0.443564356380149,0.675,0.10000000000000003,0.10000000000000003,0.675,0.42105263157894735,6,17,29,0,9,0.001487467794740521,0.6554913294873468,0.2345073310275598,580.0
JCC1381,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.29747370811916296,0.4163366336236203,0.22500000000000003,0.2,0.125,0.625,0.6578947368421052,13,17,68,0,131,0.001965582408907466,0.2184971098291156,0.15405382100165854,2329.0
JCC2287,0.07937049713818523,0.0,0.001956034268840349,0.0,0.6814187114410453,0.670792079389153,0.07500000000000001,0.7000000000000001,0.825,1.0,0.7105263157894736,42,15,47,0,74,0.0017840759261589939,0.07283236994303852,0.06867625381462544,3521.0
JCG1982,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8332249673602017,0.8584158415246643,0.7250000000000001,0.5,0.7000000000000001,0.375,0.36842105263157887,21,19,22,0,234,0.0010959323827132539,0.7040462427827058,0.18216071265445202,1493.0
JCH1410,0.0021217124823415257,0.0,0.0028091987318767447,0.0,0.3140000252875553,0.46287128711346437,0.5,0.7250000000000001,0.275,0.5,0.6578947368421052,23,19,76,0,12,0.00243083996357127,0.48554913295359026,0.11558909449107319,3159.0
JCH1952,0.0021217124823415257,0.0,0.0026188244104735983,0.0,0.14873685408997808,0.3534653465101559,0.7250000000000001,0.5,0.5,0.7250000000000001,0.4473684210526315,23,19,18,0,135,0.0017761366397346713,0.7040462427827058,0.18193512672032244,1500.0
JCH2505,0.10851823405280914,0.0,0.04787084148522665,0.009758865250172222,0.35453252800741736,0.3796914574934867,0.65,0.925,0.050000000000000044,0.25,0.3421052631578947,21,19,27,0,153,0.027988725469729504,0.6312138728396672,0.14075115802414123,2665.0
JCH2963,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8493172955243423,0.8851485145525144,0.8500000000000001,0.625,0.32500000000000007,0.275,0.6578947368421052,31,12,56,0,209,0.04569979137887256,0.8254335260211034,0.20257980727732758,1085.0
JCH3456,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8081924579634182,0.8584158415246643,0.65,0.17500000000000004,0.30000000000000004,0.9000000000000001,0.5789473684210525,42,15,62,0,96,0.0014331423221124542,0.6312138728396672,0.22005329915087607,796.0
JCL0446,0.16700603817559057,0.9333333165333286,0.22513966107071154,0.005096296245075127,0.37383304543702534,0.45205091932708563,0.8500000000000001,0.525,0.675,0.675,0.4736842105263158,25,21,3,0,108,0.15795933903640602,0.8491714836861175,0.31206304097872284,117.0
JCM1388,0.11946163852322261,0.0,0.001480736604236387,0.055999999994495994,0.4682885063794837,0.4992030910168869,0.9750000000000001,0.22500000000000003,0.5,0.875,0.5263157894736842,9,17,68,0,131,0.0011081535493812232,0.946820809259501,0.2823841820277935,168.0
JCM1803,0.0021217124823415257,0.0,0.002271524692633868,0.0,0.29747370811916296,0.41584158414741695,0.22500000000000003,0.375,0.32500000000000007,0.8500000000000001,0.4473684210526315,34,17,83,0,137,0.0015405916407590704,0.2184971098291156,0.12771882284802885,2971.0
JCP0028,0.00114387980562905,0.0,0.05469912987216981,0.0,0.8797139145118167,0.9499999999242574,0.825,0.525,0.825,0.75,0.5526315789473684,18,18,0,0,211,0.042214961723088563,0.8011560693734239,0.21371276718951807,895.0
JCP1462,0.0867433558140841,0.8399999932800029,0.18438007602169199,0.0,0.7243080064695628,0.7285714285930693,0.275,0.15000000000000002,0.375,0.65,0.3421052631578947,40,19,11,0,244,0.10780180844342671,0.2772485549165,0.24975416730369596,380.0
JCP3883,0.021954710875773248,0.0,0.1337776366746431,0.01744927535644923,0.31652677621813224,0.42331683163699785,0.8,0.75,0.0,0.75,0.5526315789473684,26,11,75,0,173,0.10324511351209982,0.7768786127257443,0.2131633579469533,902.0
JCR1148,0.11415022899606775,0.9545454583636399,0.056448438929542565,0.010424242434138517,0.7042384995665678,0.6971711456843546,0.675,0.7000000000000001,0.15000000000000002,0.875,0.3421052631578947,9,19,84,0,53,0.03300380321752842,0.6759064634644614,0.18526379848838453,1422.0
JCR1536,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8081924579634182,0.8584158415246643,0.825,0.7750000000000001,0.6000000000000001,0.675,0.631578947368421,38,13,49,0,31,0.0015174448335175384,0.8011560693734239,0.15556148913322057,2274.0
JCR3919,0.07839266441942594,0.0,0.001650404340138473,0.0,0.3573701945244885,0.443564356380149,0.65,0.75,0.275,0.32500000000000007,0.23684210526315785,38,13,20,0,228,0.000810553737430025,0.6312138728396672,0.1445156924213846,2565.0
JCS0380,0.00114387980562905,0.0,0.002640648306795729,0.0,0.6883940181384626,0.7613861384323792,0.9000000000000001,0.5750000000000001,0.125,0.32500000000000007,0.5263157894736842,31,12,6,0,76,0.0019762071781111758,0.8739884393164623,0.19607525138063484,1197.0
JCS2391,0.13315129654380592,0.9767441801860528,0.0017520887086837108,0.06133333333822576,0.2058543305770656,0.33326732670957554,0.275,0.8,0.15000000000000002,0.25,0.42105263157894735,20,17,12,0,3,0.0011473240806547736,0.2789084553673863,0.09860978311380328,3332.0
JCW1332,0.00114387980562905,0.0,0.002296214536631184,0.0,0.5352188990570024,0.6138613863435938,0.9000000000000001,0.75,0.7750000000000001,0.6000000000000001,0.3421052631578947,43,19,15,0,88,0.0013425320809435717,0.8739884393164623,0.1696124079186602,1829.5
JDB0738,0.08132616257570385,0.0,0.001637612039619996,0.0,0.35980345737053465,0.442079207901044,0.825,0.65,0.22500000000000003,0.675,0.7368421052631579,6,17,29,0,9,0.0015319435406891955,0.8011560693734239,0.185588126510412,1416.0
JDB0956,0.005893352974991217,0.0,0.0,0.0,0.7724317293852527,0.8084158414489216,0.625,0.75,0.30000000000000004,0.8500000000000001,0.4473684210526315,31,12,6,0,226,0.0,0.6069364161919878,0.12942446537504684,2934.0
JDB1620,0.06763650451307374,0.0,0.0018861773619969493,0.0906666666140729,0.6740897267071964,0.6831683165467112,0.7750000000000001,0.2,0.6000000000000001,0.050000000000000044,0.5,42,15,34,0,36,0.0013674647841573303,0.7526011560780649,0.2528473530474088,352.0
JDB3127,0.0021217124823415257,0.0,0.002182353296901839,0.0,0.14873685408997808,0.3118811880853152,0.7000000000000001,0.7250000000000001,0.75,0.42500000000000004,0.5263157894736842,22,11,60,0,23,0.001633229112322882,0.6797687861350263,0.1444058089392952,2570.0
JDC2176,0.09694926257248093,0.9545454583636399,0.05304634329818722,0.010424242434138517,0.3438617522958046,0.4071447684995048,0.025000000000000022,0.65,1.0,0.9500000000000002,0.42105263157894735,28,13,66,0,240,0.03473645759760646,0.030346820809599412,0.09284571409479402,3373.0
JDC3713,0.0021217124823415257,0.0,0.0026188244104735983,0.0,0.1640827199582363,0.36485148511926774,0.65,0.8,0.45000000000000007,0.7250000000000001,0.4736842105263158,31,12,72,0,182,0.0018373827380856003,0.6312138728396672,0.12602252044853682,2999.0
JDH0295,0.0021217124823415257,0.0,0.0023647588303555207,0.0,0.4125677023742725,0.5128712873406921,0.8,0.45000000000000007,0.7250000000000001,0.15000000000000002,0.5526315789473684,23,8,0,0,170,0.0018250420726387837,0.7768786127257443,0.20030624690332952,1122.0
JDH1027,0.00114387980562905,0.0,0.05281295251017286,0.0,0.8803099265534641,0.9292079205098569,0.22500000000000003,0.42500000000000004,0.32500000000000007,0.8500000000000001,0.2894736842105263,25,21,33,0,214,0.028407978437623355,0.2184971098291156,0.13808098226027957,2731.0
JDH1550,0.0849813943813249,0.0,0.0013517598750252418,0.0,0.8551358224102484,0.8584158415246643,0.15000000000000002,0.17500000000000004,0.25,0.875,0.4473684210526315,38,13,49,0,31,0.0009167895858103761,0.14566473988607706,0.15886821802602866,2172.0
JDH3762,0.00114387980562905,0.0,0.005029804027701578,0.0,0.7277308195744445,0.8009900990533967,0.625,0.525,0.65,0.22500000000000003,0.42105263157894735,42,15,71,0,171,0.0032936786655923386,0.6069364161919878,0.1643782311396864,1986.0
JDM0165,0.005893352974991217,0.0,0.001802347257019307,0.0,0.8332249673602017,0.8584158415246643,0.8500000000000001,0.275,0.875,0.025000000000000022,0.631578947368421,45,17,57,0,227,0.0015174448335175384,0.8254335260211034,0.23420310763037253,588.0
JDM1042,0.1993290260295142,0.7118644203050906,0.1644517679071729,0.01166101691940917,0.4780268291453331,0.5184910667165402,0.32500000000000007,0.375,0.4,0.275,0.5,33,22,42,0,163,0.11922636008330477,0.3250710297263014,0.23853432404876745,518.0
JDR0436,0.00114387980562905,0.0,0.002296214536631184,0.0,0.5572713481239625,0.651980198182536,0.65,0.825,0.625,0.8,0.36842105263157887,30,6,0,0,29,0.00139623334506151,0.6312138728396672,0.12195696319996455,3078.0
JDV1245,0.07643699898190737,0.0,0.003520864409060972,0.0,0.7604249153338349,0.7965346532121214,0.6000000000000001,0.7000000000000001,0.625,0.10000000000000003,0.5263157894736842,9,17,68,0,197,0.002634942921851757,0.5826589595443082,0.14527159846556792,2547.0
JEH2787,0.1556414490332229,0.9767441801860528,0.0019089028282295783,0.0906666666140729,0.6737452430400761,0.6790841582796675,0.5,0.07500000000000001,0.525,0.7750000000000001,0.39473684210526316,38,13,80,0,203,0.0012053673461797606,0.5024868934393352,0.24725421720858434,404.0
JEH2847,0.005893352974991217,0.0,0.0,0.0,0.7837559600003497,0.8386138614666308,0.7250000000000001,0.4750000000000001,0.025000000000000022,0.30000000000000004,0.5263157894736842,28,13,82,0,61,0.0,0.7040462427827058,0.18524093936365454,1425.0
JEL2887,0.07741483170066665,0.0,0.05281295251017286,0.0,0.8673168619785815,0.857920792098956,0.07500000000000001,0.925,0.3500000000000001,0.32500000000000007,0.36842105263157887,31,12,56,0,97,0.032113366936414735,0.07283236994303852,0.05341299176138194,3589.0
JEM0546,0.14042046808840797,0.7924528436603708,0.007298326515243057,0.0,0.6438796858146613,0.7139765136930907,0.8500000000000001,0.9500000000000002,0.7000000000000001,0.825,0.5526315789473684,9,19,43,0,77,0.0056326053733101785,0.8455883957091976,0.1583524322731136,2199.0
JET2299,0.08923613077797943,0.75,0.004959495200424453,0.0,0.4756804234829722,0.4962182684002621,0.7000000000000001,0.2,0.125,0.42500000000000004,0.4736842105263158,42,15,47,0,74,0.003479611064445894,0.6962427746092051,0.23975763182107296,502.0
